3301	1162	4	41.02
410	764	3	12.36
859	145	5	9.31
5970	102	4	8.56
9	2372	4	10.94
118	178	56	29.79
6222	125	3	8.6
7719	111	3	9.3
7647	126	3	13.11
707	196	4	10.84
103	1839	9	6.77
1666	113	8	11.57
118	39	283	30.58
931	194	4	12.86
116	8500	3	11.53
129	2387	5	12.53
118	279	23	8.38
402	395	3	8.35
3946	252	4	29.57
2260	1645	3	26.79
45	2770	5	9.72
117	6010	3	7.44
101	45	703	19.08
2338	45	5	7.06
2105	39	6	8.64
125	811	13	19.85
101	184	107	33.09
455	2261	3	19.28
3674	182	3	16.25
112	1139	19	50.91
3489	127	4	8.27
6999	107	3	8.36
949	1583	3	21.62
102	1523	15	25.5
6706	121	3	11.99
111	5129	5	15.51
270	175	8	12.23
133	3089	4	12.23
1901	111	9	13.78
171	4249	3	15.29
493	288	3	7.95
1018	6410	4	49.34
101	225	64	9.74
740	6481	3	30.46
112	1243	12	19.53
388	1313	18	193.94
1018	250	6	29.67
356	370	8	35.85
391	3892	3	22.77
5469	982	3	32.09
230	1480	4	22.97
177	1430	3	8.6
106	4623	5	12.68
103	3411	7	15.18
2371	174	3	12.36
482	147	6	8.47
4447	116	5	19.23
1128	161	4	10.42
510	119	15	10.75
2046	826	4	32.39
106	2399	7	7.52
1497	164	4	13.24
4906	105	5	11.94
641	115	15	12.58
5900	105	4	9.55
1696	115	7	8.25
4942	6347	4	65.59
2003	2852	5	57.35
102	5890	4	8.56
125	2533	5	8.81
300	246	4	7.06
8481	108	3	8.86
121	1013	10	12.29
1428	359	3	14.97
1179	461	5	31.56
137	1415	4	7.6
5	461	10	16.32
1151	416	5	32.41
946	378	5	28.12
2304	110	6	6.63
300	105	35	8.34
166	3043	5	28.05
1145	5	5	9.36
160	5	29	23.68
111	140	141	43.03
112	6117	4	13.3
1635	103	15	32.56
1747	128	5	8.71
300	6306	3	24.91
673	1970	3	21.12
3911	16	5	25.64
2007	161	3	9.47
107	2701	7	14.06
3991	108	5	9.87
357	7679	3	30.65
3213	570	8	90.06
116	844	11	10.88
1080	108	12	11.43
273	4052	4	30.73
267	1163	5	25.37
1243	168	8	37.72
144	3099	3	9.61
134	2451	4	11.45
3179	4316	3	35.77
12	821	27	16.85
3629	112	6	14.63
320	582	5	20.42
563	740	3	15.21
5051	106	5	12.68
153	8409	3	21.64
566	1575	5	36.84
688	2264	6	54.2
3943	534	3	24.76
126	6299	4	17.48
1380	157	3	7.4
4763	110	4	7.55
5372	128	4	20.4
155	3359	3	12.4
5224	16	3	14.15
3937	212	5	38.56
1231	120	18	63.83
595	2355	3	21.68
4456	2916	3	37.36
138	1067	7	18.03
1606	602	3	18.92
126	291	20	12.16
12	669	29	7.18
8351	105	3	7.16
5434	2923	3	39.59
1426	414	4	23.81
45	1303	18	69.88
494	1630	9	80.98
134	4623	3	11.7
101	3743	6	10.01
163	519	9	26.06
192	5	19	17.82
490	566	5	24.53
7271	122	3	12.24
3172	117	5	9.73
297	9	10	6.87
1782	128	5	8.71
2189	105	9	12.51
206	4507	5	43.46
683	103	19	6.94
4425	106	5	12.68
101	5715	4	6.67
112	2736	8	26.61
807	945	6	44.54
114	4303	4	7.6
130	534	9	10.31
1290	190	3	9.27
346	7493	3	30.45
107	6000	4	11.15
1854	258	3	14.7
112	4910	4	13.3
328	1460	4	22.44
1149	6094	3	32.95
238	1283	3	11.29
107	3976	5	9.1
241	325	4	7.32
374	405	4	13.24
556	242	8	33.85
542	614	3	12.5
1538	2820	7	84.24
938	622	3	16.24
5546	255	3	23.68
113	698	14	9.84
8693	118	3	11.42
106	8221	3	7.61
632	220	3	7.35
123	372	15	8.08
207	377	23	125.77
553	719	3	15.33
503	123	13	9.76
2602	114	8	23.14
2576	6675	3	44.08
216	173	14	28.72
179	191	13	21.59
1631	113	13	32.67
458	1144	6	39.85
144	39	75	10.68
2587	1767	8	104.69
6468	123	3	8.5
820	102	16	7
3688	148	3	12.52
117	4785	4	10.81
12	2387	10	8.65
6288	114	3	6.75
3855	113	4	8.82
1803	102	13	27.85
261	635	3	8.78
955	723	3	16.79
2820	232	8	67.26
5	3972	4	17.28
39	2595	5	8.39
102	320	35	6.78
2935	245	3	17.35
102	152	131	21.79
3634	102	6	7.94
116	3332	4	6.77
105	6181	4	9.55
156	1142	4	10.24
159	3180	3	12.02
2398	241	3	15.29
8433	6667	3	54.67
45	5920	3	7.43
481	4844	4	38.24
2021	130	10	44.63
106	7966	3	7.61
3824	1527	3	30.92
103	814	28	60.85
754	213	3	7.3
128	6898	3	15.29
1985	152	3	8.61
189	942	3	8.19
976	797	5	34.87
1769	113	11	23.59
1473	3341	4	43.64
373	17	5	11.52
5284	154	3	17
123	126	195	31.28
2129	175	3	10.49
5875	2300	4	56.17
282	133	13	11.02
1653	102	10	8.02
4249	243	3	19.34
5695	292	4	39.25
263	397	4	9.69
8516	111	3	9.3
139	2171	6	25.72
381	3798	4	34.46
101	1302	15	12.24
245	252	5	8.76
105	3794	5	7.25
1435	220	3	11.76
6838	6520	3	50.17
105	5926	4	9.55
323	6746	3	29.81
245	320	6	15.95
6772	104	3	6.99
102	506	30	21.02
273	45	28	18.64
2468	1527	3	27.03
2738	123	6	14.81
139	2307	3	7.16
112	121	296	7.89
3528	102	7	14.99
8174	123	3	12.75
107	1534	9	9.7
182	2324	3	11.84
1998	150	3	8.75
127	541	12	8.56
3043	490	5	43.82
2536	103	10	21.7
1558	124	14	53.68
113	2377	6	8.31
292	161	7	9.19
110	8096	3	9.04
5412	853	4	47.94
114	8476	3	10.89
117	6327	3	7.44
126	471	14	11.84
168	2408	3	11.27
104	1863	8	7.99
117	151	72	21.68
3937	390	5	46.73
103	4566	5	10.84
110	2032	7	7.31
654	667	18	166.56
7488	414	3	31.61
1253	328	4	20.92
118	6046	3	7.24
117	6411	3	7.44
115	2810	5	7.02
183	269	14	40.18
2933	1646	4	42.11
2644	103	9	19.52
721	112	13	8.64
4387	101	5	8.34
3764	103	6	13.01
1093	168	4	10.83
2	775	7	7.34
335	2687	3	18.79
2895	124	4	7.22
7485	132	3	17.05
2903	137	5	20.93
7238	147	3	20.89
6647	5	3	18.55
108	545	18	8.87
1021	116	12	17.81
300	1113	5	26.31
1167	5444	4	50.57
17	979	3	9.07
1487	752	3	20.22
112	3094	6	11.79
303	155	7	7.79
