398	114	3	6.62
2687	102	3	13.41
142	150	3	3.96
142	251	3	10.04
2550	102	3	12.23
199	188	4	19.73
105	4843	3	23.36
510	283	3	25.22
109	1871	3	16.21
1248	1214	15	311.29
115	482	7	33.22
12	2979	3	12.99
389	261	5	42.63
678	134	3	16.48
1920	14	4	11.64
104	1905	4	18.79
1238	14	3	3.9
122	2831	3	25.01
130	1339	4	29.58
157	236	3	12.04
101	1723	5	16.77
101	1807	8	38.4
107	1335	4	18.44
1263	131	4	29
102	152	38	60.34
946	111	7	39.83
1194	140	6	51.46
664	102	4	7.12
1158	111	3	12.86
274	115	3	5.23
134	146	9	23.44
2009	14	3	6.8
105	1452	3	10.24
105	1377	3	9.73
101	2634	4	16.67
303	3602	3	39.99
103	3227	5	38.39
1165	14	5	10.66
844	12	3	4.52
971	108	4	16.36
1526	137	4	32.6
200	111	5	6.26
101	707	4	3.99
101	631	5	5.61
1232	102	4	11.97
395	381	3	25.6
1327	107	3	11.93
1211	101	4	7.81
388	104	5	7.43
143	232	3	9.62
535	427	4	41.19
124	346	3	9.71
363	110	3	5.14
106	348	7	14.51
450	263	9	92.03
350	108	6	15.07
603	14	9	17.85
144	331	3	12.27
4182	14	4	23.46
103	157	13	6.54
125	343	4	15.68
125	267	3	8.4
583	291	7	75.05
192	114	12	33.11
110	1519	3	14.63
1581	111	8	62.01
358	20	3	29.82
104	1471	3	10.09
110	1263	3	13.18
1152	122	4	26.51
341	114	5	13.69
753	14	14	49.04
206	225	3	16.08
6315	14	3	17.6
355	14	8	5.15
533	108	3	6.8
135	164	8	26.2
391	138	5	27.09
620	275	5	49.83
119	382	3	9.79
8	659	3	16.11
211	371	3	20.06
440	184	3	19.44
106	103	93	9.79
103	1115	5	18.31
395	193	9	79.05
147	113	16	28.26
291	118	3	7.21
3027	5399	3	65.18
101	2741	5	24.82
1012	113	3	12.38
346	111	14	64.24
2545	140	3	26.73
244	451	30	403.78
3355	107	3	19.52
356	126	24	191.54
103	1164	4	13.24
101	437	8	9.53
461	193	6	50.04
266	123	3	8.02
1369	14	4	8.4
454	14	7	6.55
1054	12	4	9.94
104	181	24	48.64
327	106	5	6.87
843	14	4	4.29
197	103	8	5.4
177	832	9	91.62
941	106	20	162.08
197	245	3	15.88
103	2863	3	14.84
109	425	6	19.79
208	12	13	14.84
393	660	6	68.99
237	370	8	73.06
101	1193	7	21.16
303	137	4	16.96
102	610	11	39.87
153	142	4	7.38
101	1449	3	5.49
1292	107	7	41.91
593	111	4	13.82
1083	102	4	10.93
101	1501	6	20.12
16	3824	4	43.99
102	1068	3	6.18
1068	137	7	59.76
2025	101	3	7.22
216	124	23	143.62
2627	3724	3	59.1
680	105	27	201.84
101	5866	3	18.08
3779	1207	4	76.19
320	450	9	97.24
104	366	4	3.92
109	1445	3	14.24
715	105	5	14.35
1401	3079	4	72.53
12	4300	4	28.17
152	176	3	7.78
429	110	5	15.34
234	144	5	21.21
103	1522	4	15.78
104	2771	4	23.39
1548	2790	4	71.53
101	284	24	51.35
119	180	4	6.29
323	113	3	5.12
223	142	12	69.87
15	2667	3	43.69
146	156	6	17.02
505	101	9	15.12
4693	193	3	42.3
101	2588	5	21.95
115	334	11	51.33
166	392	10	81.64
143	715	3	17.96
848	566	22	397.7
1227	14	5	11.33
134	166	4	8.08
1020	14	4	5.55
112	189	10	22.68
1037	105	3	7.76
179	473	3	19.27
1194	14	5	10.66
2370	14	3	8.47
752	12	4	7.45
163	217	4	18.53
719	203	6	58.27
101	3229	3	11.55
110	1992	3	16.62
62	186	4	30.05
117	111	21	11.09
102	3104	3	14.94
101	3538	3	11.55
104	3280	4	25.98
101	1758	3	6.56
1300	14	4	7.81
253	14	22	34.24
12	199	13	12.37
104	2585	3	13.82
103	1673	3	11.12
101	1048	7	19.23
2604	112	3	20.26
105	381	8	18.62
104	788	3	6.01
755	135	4	25.53
120	104	67	93.81
120	298	3	7.94
115	455	4	13.85
102	438	9	21.28
330	138	3	11.81
365	459	3	26.36
7	17	3	8.35
4151	14	3	13.21
569	12	5	8.82
376	114	3	6.24
102	2843	5	30.59
1388	102	3	8.08
469	102	7	14.12
209	271	17	163.7
105	150	24	29.96
311	111	3	4.34
101	2592	3	10.06
146	115	17	37.12
101	2457	5	21.95
107	292	27	135.92
950	14	13	51.13
1092	132	3	19.04
106	1101	3	8.94
3346	14	3	11.09
137	398	6	34.58
250	141	11	64.83
101	863	5	8.26
4235	121	4	44.4
3301	117	3	24.39
928	108	6	29.24
2264	111	3	17.57
104	606	3	4.68
101	2286	4	14.84
709	102	18	97.78
108	316	4	6.36
759	435	12	166.97
105	1272	4	14.81
231	115	4	7.42
919	104	3	6.74
1489	102	10	61.19
126	262	3	8.31
104	2090	4	20.02
2255	14	5	19.07
834	12	3	4.52
113	602	3	9.44
674	112	3	9.89
110	3514	3	21.27
325	110	3	4.53
7	179	8	13.81
646	14	5	5.29
507	14	14	33.95
220	164	4	18.73
13	197	4	6.09
4580	102	3	17.12
101	1328	5	12.79
121	101	59	16.2
1004	102	5	14.82
240	158	3	12.3
878	107	4	14.53
1024	101	4	6.44
107	982	6	29.04
223	440	3	22.2
102	1892	7	40.9
224	711	4	36.85
101	2847	3	10.06
5399	1708	3	59.7
116	157	6	6.26
13	1548	3	18.01
110	136	30	65.75
9	12	57	73.92
6	2062	4	58.38
897	8	4	26.37
181	543	3	20.66
105	653	9	35
105	713	3	5.71
1313	102	6	24.45
453	146	4	22.68
650	104	3	5.02
101	1431	3	5.04
109	5032	3	27.55
103	272	8	11.74
109	303	9	28.98
502	110	3	7.49
764	14	7	13.38
192	153	4	14.43
624	108	3	7.8
125	245	3	7.71
105	2035	3	12.98
149	134	4	6.12
125	103	32	19.57
5388	14	3	17.6
482	108	3	6.1
1008	12	3	5.51
464	14	15	35.44
114	181	8	13.62
2563	14	3	8.47
113	464	9	42.54
180	3347	4	49.74
1264	106	4	16
101	1599	5	15.57
1752	14	6	22.17
140	508	3	15.45
125	144	6	8.39
138	1098	4	29.64
113	2805	3	20.42
109	258	91	813.61
104	400	5	7.75
1255	102	6	23.44
104	503	34	233.65
295	112	3	4.45
775	250	3	27.03
12	1001	7	25.02
105	2597	3	15.17
590	110	3	8.6
520	125	3	13.39
165	136	7	21.44
103	1381	11	73.39
118	1069	4	23.71
124	123	32	107.73
313	103	5	5.09
3067	12	3	14.52
101	577	17	58.35
332	12	6	5.39
101	407	14	28.15
172	352	3	16.46
116	154	6	5.6
291	107	5	8.28
104	325	9	18.74
454	339	3	25.63
816	975	14	239.78
129	118	7	4.9
1072	102	3	6.18
2630	13	3	22.53
536	384	3	28.17
2043	101	6	27.36
104	1592	4	16.82
233	142	4	14.9
109	471	6	21.1
318	134	4	16.8
153	123	6	10.6
102	779	3	4.65
101	1267	3	4.64
101	1343	6	17.84
1541	9	3	22.41
712	14	5	6.17
105	1323	3	9.27
8	5828	3	35.04
3730	3054	4	88.58
105	1171	3	8.45
103	945	3	6.86
504	102	6	11.48
101	1732	8	38.4
103	989	4	11.8
592	114	3	9.42
12	1580	3	8.72
101	964	14	60.54
106	799	4	11.47
103	1759	4	17.51
12	111	101	44.76
224	110	17	65.3
180	375	3	17.54
115	409	6	24.1
186	116	4	4.65
111	138	38	105.78
105	415	19	83.83
254	105	10	17.45
115	110	35	33.24
146	199	4	13.46
110	798	3	10.27
280	427	3	23.77
1318	14	5	12.06
612	12	5	9.38
170	120	5	8.8
101	656	11	30.48
101	708	12	37.84
104	4214	3	18.75
200	115	4	5.7
110	4493	3	23.48
12	408	7	11.15
116	2250	3	19.73
12	356	12	26.6
107	265	32	165.03
4055	20	4	71.96
137	104	19	7.76
1360	111	7	47.65
119	758	3	14.47
107	133	17	12.94
101	1929	3	7.22
154	271	6	33.59
2553	114	3	19.37
390	101	13	22.86
112	104	103	104.01
769	102	4	7.94
274	111	7	18.58
101	5238	3	18.08
141	110	9	4.72
1001	132	4	26.94
1968	14	3	6.8
885	138	3	18.66
4458	105	3	18.9
138	525	5	31.02
4091	117	3	26.61
143	120	15	38.26
969	834	3	37.2
509	283	5	47.52
107	632	26	203.86
103	1567	8	48.66
350	121	3	9.64
101	317	8	4.56
457	101	9	13.18
2720	148	3	29.69
101	3055	3	11.55
444	102	13	41.14
115	808	3	12.29
167	2182	3	29.5
139	115	11	13.71
1962	140	5	48.13
121	405	3	10.85
144	211	4	14.02
962	105	3	7.15
252	116	4	8.34
4249	1253	4	76.19
128	141	10	23.29
109	3119	3	20.86
114	369	4	10.01
107	1800	3	14.16
153	184	6	25.03
1796	1613	3	46.81
318	132	5	22.24
5738	14	3	17.6
140	212	3	8.63
132	146	10	26.13
104	1487	4	16.01
104	1412	5	21.7
2802	102	5	30.59
600	148	3	18.39
118	2599	3	23.69
1931	104	4	18.79
119	568	3	12.78
12	807	3	4.3
124	116	16	19.14
1156	14	5	10.66
104	819	5	15.36
103	3424	4	25.75
2869	14	4	16.04
755	108	3	8.84
111	128	11	4.88
186	123	5	12.16
496	138	3	15.11
1579	14	3	5.58
2075	106	3	13.89
133	157	5	10.5
2084	2040	3	50.74
142	343	5	25.55
7	1407	11	95.55
118	163	9	21.47
1217	102	7	30.04
137	412	3	13.41
12	169	46	111.16
451	13	14	89.23
379	104	4	4.32
145	163	3	5.43
109	2352	3	18.07
101	1791	3	6.56
779	491	3	32.53
127	101	138	237.49
1119	224	3	28.5
109	965	3	10.99
101	3465	3	11.55
138	128	12	31.18
501	168	6	47.1
108	112	38	17.4
108	157	8	5.1
110	2013	3	16.62
109	659	3	8.99
101	3314	3	11.55
1001	134	3	18.92
1824	138	3	23.91
298	401	3	23.66
131	103	51	75
57	119	4	8.02
103	795	15	83.83
122	113	12	5.16
103	728	16	88.67
1967	102	4	16.66
380	384	3	25.37
104	2241	3	12.84
250	358	3	21.13
101	647	16	57.85
101	767	15	57.76
297	114	39	270.05
12	498	33	199.47
1467	111	4	22.28
201	948	4	37.44
102	1146	4	11.43
101	2618	4	16.67
110	612	18	126
101	2543	5	21.95
105	103	395	707.47
226	1867	8	112.46
156	103	18	15.64
555	108	3	7.11
570	130	3	14.77
101	674	8	16.72
101	598	5	5.36
104	2142	3	12.84
133	406	3	12.82
389	433	3	26.59
924	101	6	12.54
110	840	4	16.39
101	2392	4	14.84
108	406	5	12.82
108	458	4	9.7
110	1976	3	16.62
321	102	38	178.64
1276	135	5	41.06
109	746	4	15.18
5928	114	3	28.86
371	363	5	45.95
167	359	4	23.94
1281	112	5	29.46
246	123	3	7.39
103	641	4	8.53
101	1879	3	7.22
1794	14	3	6.15
1084	196	3	26.64
113	665	5	21.93
231	2984	4	51.88
773	120	3	14.75
674	14	5	5.57
108	154	12	12.97
108	255	4	4.54
126	325	5	21.49
197	619	3	23.21
3316	114	3	22.16
101	4189	4	24.1
101	2271	3	8
423	108	4	9.06
107	536	5	15.73
144	1768	3	24.38
118	209	7	21.84
2799	14	3	9.61
123	436	3	11.7
