401	2803	21
115	5615	9
107	7218	2
13033	1735	4
111	8316	27
120	7486	9
4367	4166	27
14193	6354	2
1523	5967	13
20884	7743	23
425	9841	6
103	1574	3
110	1049	6
11588	6817	3
109	9914	6
428	246	20
112	8727	17
105	6894	10
12	5794	20
14	9057	29
153	8219	5
1048	3004	4
12	5221	20
136	2224	4
106	535	23
14	2022	16
341	3456	17
312	4275	5
5603	5695	29
105	8970	8
14	1539	12
747	709	14
116	9899	20
153	9490	7
127	2540	20
102	1157	5
101	2758	23
113	7704	1
212	4684	25
4107	9324	6
101	1128	6
101	5604	14
240	6908	10
102	5805	7
3617	6862	2
4237	3779	5
543	3489	1
512	6793	34
4049	1630	26
273	3029	3
14	8258	21
108	9817	2
14	6030	16
169	1960	21
465	1954	13
104	7619	12
137	1659	7
21432	8962	8
386	23	3
143	9189	7
23123	4566	11
116	2159	2
3256	8914	4
9	6714	11
1908	5736	14
102	5961	15
1401	3060	2
704	7142	0
10120	4137	26
695	9853	12
113	7062	1
101	6383	1
558	9283	22
2383	7761	30
113	1020	12
101	9925	1
104	7022	4
111	4223	8
7881	7778	14
170	6541	0
123	7580	4
9300	6220	8
21	5947	23
121	9235	19
685	4975	4
108	7127	8
101	801	6
789	368	9
102	397	19
114	3853	10
101	2048	3
1050	9615	4
102	9768	2
104	3720	4
166	9831	19
12348	734	9
4420	8070	31
8815	3224	28
119	4839	0
882	7486	8
7	2790	24
376	2383	5
101	9611	7
101	2319	19
146	1706	5
16085	7556	8
101	3777	17
2300	3497	11
143	8812	1
136	8243	22
108	9332	14
5221	1901	5
14	3819	13
105	9997	14
14	2341	15
7	6757	0
109	2417	0
24430	7747	7
118	8035	17
101	4102	20
1373	8981	14
215	9827	4
7	1186	5
10060	5786	16
12	2190	9
657	3673	12
1789	7418	22
721	618	10
14	6888	17
3938	1525	10
227	7197	23
16151	8364	4
12	1702	14
143	641	4
19361	6802	15
261	48	2
10378	6169	9
101	4900	8
1922	7144	11
4633	5533	8
21484	3825	18
111	4690	4
214	8974	0
26553	3567	13
14	7051	27
459	6619	11
582	3730	12
120	7507	7
3727	2442	17
25165	9364	22
30816	5734	24
103	2276	8
110	2001	22
549	7211	18
14	643	8
136	4278	19
620	6299	8
2	1249	0
16766	7787	0
101	5390	2
1509	3275	7
12	7755	1
596	673	1
14	4430	22
3767	917	26
136	891	13
607	8178	7
2825	3913	2
101	7278	17
1349	7990	4
159	6935	7
378	6087	14
111	1175	12
113	8509	17
2246	905	6
323	7745	7
15610	2804	13
165	4736	2
104	4417	5
728	426	19
5949	397	16
742	2795	4
104	5775	7
127	673	11
101	1605	10
122	7195	5
429	413	2
6067	76	22
12	5063	12
478	3174	2
632	9220	16
182	1763	12
192	756	15
30133	1989	8
105	4711	4
2491	1910	4
176	5532	16
249	5390	1
16	5587	1
24245	9707	17
366	3207	9
5789	4424	13
131	6996	35
108	4794	14
112	6456	18
172	7099	4
103	6381	7
114	4998	12
102	4585	18
126	3987	15
1790	8859	5
2483	6222	8
137	666	12
13	4003	6
114	7598	11
477	6766	15
4253	840	14
1073	4726	2
102	1161	4
14	2784	10
29090	9028	6
4989	9820	13
121	6708	6
14	5097	13
14	6344	8
128	4812	2
111	4368	3
102	2434	11
204	406	7
14679	3228	5
101	7305	8
17353	7983	0
22840	1816	17
7	9063	15
6837	809	0
9212	8921	15
25325	3286	3
101	5058	5
133	1173	9
14263	1918	7
114	2476	3
3172	4277	27
154	6259	8
2762	4626	7
103	4045	19
30615	9329	8
12	8677	18
12	6092	11
195	8739	25
12	6854	16
106	8240	7
130	9963	3
104	2994	42
120	6936	2
121	2203	6
108	8440	11
14	5857	27
197	7525	0
12490	5605	21
7666	1761	10
746	9771	16
127	2178	11
146	3785	7
795	8962	2
14	2086	30
145	5647	0
27178	4625	26
12	9901	6
14	9068	8
143	9071	16
14	4974	15
598	1344	22
103	9700	15
108	722	14
4729	97	0
580	595	10
3366	3569	2
140	5257	9
109	1756	0
11345	3481	17
14543	8269	11
5456	6456	5
4546	6912	8
8199	4978	23
118	9741	4
102	4327	22
101	4683	3
102	2991	7
101	3789	16
14	6884	16
117	4687	23
130	646	2
12	1133	15
2608	1541	1
105	9381	5
14	6126	11
146	4928	4
287	7569	7
868	6916	13
101	1965	3
107	8959	27
213	3080	3
14	9515	12
167	9870	13
18888	3185	5
11813	1478	5
903	8515	9
105	2790	17
168	7625	9
101	4236	3
152	634	19
104	1928	12
16824	6268	9
101	8334	4
113	8722	24
154	400	3
136	9427	9
12	1294	5
167	5416	0
302	376	21
12	9038	8
8404	6607	6
663	26	11
101	6637	4
104	1480	14
102	6820	13
3542	6062	14
347	2350	9
112	7834	10
171	4471	1
2742	9008	12
16	3831	10
563	666	38
1974	1937	4
25406	9895	7
14	7597	16
5731	6708	16
103	2892	3
105	1452	8
21	4244	26
110	5136	9
7	5541	14
169	2976	11
296	4697	28
1708	4035	25
14	9870	18
147	1154	0
153	7134	10
105	165	10
7	3114	31
4836	715	4
140	1035	5
109	28	6
105	8071	19
20569	2418	19
105	4968	20
16958	7863	1
102	6534	17
101	7396	6
102	9358	13
6894	6699	22
290	623	0
583	3132	31
854	8448	12
205	1081	29
463	2483	3
5301	499	11
4674	5762	10
2364	9663	5
149	5626	4
127	4872	4
107	3441	1
240	5147	6
16	7729	14
193	8589	1
5092	1955	9
12	7015	4
7	3021	27
103	1357	2
20009	2538	5
5470	5535	2
15360	4717	16
101	1476	7
101	5192	15
124	3423	9
27932	9725	1
3105	1391	23
101	7598	10
185	4052	0
13196	4125	12
1732	2331	7
1275	7538	5
7	5516	8
23379	1940	1
16675	4232	5
114	5133	18
124	6004	18
107	4022	1
22726	6496	11
732	6329	9
26634	7425	25
14	678	15
106	153	10
124	1373	4
7730	3260	14
14	4150	34
2953	7708	42
1356	3274	15
146	8712	15
104	8673	7
20610	2851	1
29203	2114	13
120	6840	2
1176	5014	15
101	8174	8
109	1916	0
10213	4708	6
144	5231	12
23444	4234	4
5360	1136	1
15846	5158	13
175	2869	1
7	6092	10
134	5083	9
12	333	11
14	9447	22
7	2735	5
9	5658	7
12	1667	9
947	1723	1
27625	9163	3
160	6999	18
112	3026	14
112	243	11
138	6036	14
7100	4473	3
102	742	18
20126	2759	1
111	4272	3
18215	5658	6
179	5094	0
102	4751	6
104	9897	19
593	1575	2
132	3912	28
7	5807	0
513	8510	0
110	8406	2
102	3144	3
29016	5188	5
802	6251	15
101	1006	13
791	787	23
13	7917	16
108	5305	2
1365	5709	3
7843	9237	11
103	8707	11
108	8088	7
291	6529	9
4942	3998	23
1162	9296	5
16769	357	33
102	2697	17
133	7831	20
104	7969	11
369	887	6
2209	4237	11
166	6986	8
116	73	28
136	819	4
25881	6950	14
12	4844	15
101	3498	16
576	4462	12
113	9625	6
155	7639	9
5535	9964	6
1179	7402	4
156	2133	15
14	6368	26
1019	176	6
631	8942	2
8010	9987	0
104	133	4
131	5613	13
756	6010	33
5883	2983	6
1305	9385	1
178	2818	7
110	1211	3
103	9967	21
189	307	4
2587	1939	16
101	9192	16
101	4623	11
267	5923	12
104	2532	3
2585	9087	8
583	9586	3
118	2856	4
118	3302	6
16970	7874	0
57	6753	0
8114	1146	7
8	453	25
447	2386	8
277	983	6
1017	2919	1
262	6621	6
102	3969	7
1698	1906	10
18526	6513	1
1964	7171	18
759	1921	6
143	1573	19
105	2432	5
261	3664	12
438	1	10
195	8623	1
105	836	28
108	1558	2
12	7812	10
5987	7002	15
186	3641	0
28899	7510	12
12	8523	22
106	2609	9
7864	8678	0
13823	3935	0
322	5743	5
115	9836	3
17359	2455	1
102	8231	15
18878	6336	6
7	8497	38
101	8843	26
113	7455	26
18997	3870	5
105	8780	5
21032	6787	16
14	5932	21
419	8515	29
217	5122	8
164	6917	6
22829	5530	3
101	8649	29
2202	9492	3
13482	3705	0
378	9288	5
101	3405	9
101	418	14
101	2691	11
187	2938	5
118	2313	9
30894	9452	12
2755	3746	14
14	2892	11
1491	5964	20
1154	6565	21
30540	5293	9
101	9286	9
210	1630	33
5066	6839	1
12	2818	17
19483	4448	15
14	8775	11
5278	7393	14
883	512	29
141	7491	3
110	341	24
8343	1758	19
4763	4599	9
103	8227	18
22570	8516	2
14	5801	18
6679	298	7
116	9832	30
5063	4146	17
129	7522	24
992	6135	5
7053	87	12
118	4807	14
10376	5264	6
159	9457	29
14	1380	12
6112	4895	16
11673	7485	22
411	2098	19
7153	7396	3
107	6648	10
473	5449	16
16524	7186	22
144	1035	13
11058	1388	5
122	1469	18
166	8685	25
20173	466	6
933	25	16
112	2749	5
2044	953	0
116	2797	30
2549	3101	17
2700	1512	1
144	1966	19
101	8363	3
111	2930	5
126	4380	3
23001	8131	16
101	192	16
119	4935	0
4962	5849	3
106	7671	16
3557	4269	8
903	7278	18
14	8997	21
29472	5130	1
116	7918	2
127	8229	10
477	9154	4
133	1114	2
101	8162	9
133	6457	13
102	3266	20
7776	481	28
12119	13	15
114	5831	7
5285	9113	25
119	4480	0
212	3279	20
14	108	26
625	9722	15
1067	8741	1
105	4042	20
24088	9244	7
911	4125	22
129	6250	14
176	3518	20
1340	4526	6
765	2907	1
403	6678	5
629	2159	9
14	557	12
21132	9385	18
1626	8445	17
4263	2165	13
1648	8849	32
249	8359	1
101	9389	17
109	2582	0
101	1222	2
113	8703	15
19710	1566	1
327	8133	28
105	6947	4
1046	6167	18
1710	9578	0
207	3668	7
