109	4017	6
12	9924	21
961	5797	6
10637	7479	31
873	9325	1
58	3105	17
101	7629	11
388	7953	1
33623	8443	18
15122	1954	11
252	7737	39
213	8556	2
144	6344	2
157	5211	5
24105	2	8
194	8834	6
103	7795	35
12834	9139	21
122	2327	9
789	6198	0
145	2692	6
14	8331	13
241	6586	16
188	9916	1
20161	4623	10
174	9557	9
31906	1326	15
25732	5629	22
119	5563	6
106	8828	4
1289	3979	13
336	460	15
101	3271	21
400	3002	3
1607	2399	14
4283	2010	9
591	835	6
20551	950	10
1582	8463	18
109	9341	6
132	7426	11
4277	8810	1
115	9358	4
118	8710	3
3009	1104	12
10319	5929	20
33078	5728	20
118	9672	1
4753	8298	20
6186	3513	13
20702	5428	16
101	617	4
27568	4594	11
129	8397	8
105	2561	8
130	6786	19
30458	5523	7
9814	9761	19
113	7612	11
201	1362	3
102	239	13
57	5217	0
5714	189	15
14	9603	27
359	9770	5
103	7180	12
179	6827	8
101	6030	16
229	3764	12
12	9795	23
13105	2362	9
107	6814	30
146	4006	12
104	4396	11
129	9959	2
101	5162	26
14	7393	15
4210	2271	1
1727	8712	10
32313	5355	39
12	6410	29
164	3206	3
118	6562	3
2256	9053	2
493	9931	7
102	972	5
869	9619	43
24177	6695	0
2370	3537	28
1303	6450	5
455	3578	23
103	1575	23
106	7702	6
124	2370	37
3096	6762	6
1402	4392	15
106	885	9
311	6896	30
12	4781	14
7	7460	3
883	9693	6
1637	3692	29
13903	5160	8
12	1263	4
104	8716	16
6201	8310	3
2	9634	0
938	8183	16
22845	7358	17
101	8837	21
243	1751	7
370	8282	7
497	4634	4
14	2597	19
24734	4773	3
14	1689	35
17313	5565	6
168	6441	22
12	3777	17
573	3025	0
355	50	15
31054	287	23
273	2103	15
1518	4769	43
109	6070	5
238	6523	35
1596	4898	21
1020	4582	3
2410	6739	24
117	6854	25
171	2473	34
14	9085	36
23087	7612	21
124	8795	4
13243	6795	10
5603	3903	18
109	9182	10
176	8085	12
283	305	9
4267	3967	10
527	9650	4
16709	1547	0
25989	8079	24
