120	178	4	5.72
1390	14	3	4.06
888	9	6	35.32
136	851	4	26.91
321	111	6	16.49
142	326	11	78.78
136	639	4	24.5
107	518	8	26.11
128	2767	3	24.63
191	565	6	52.35
107	398	9	27.11
101	285	43	149.93
103	3624	3	14.54
814	106	3	5.85
111	257	8	22.24
111	316	7	20.94
187	110	145	1232.59
717	103	10	35.02
941	12	10	21.49
588	101	7	9.07
4173	12	3	9.98
116	1134	4	20.17
1243	12	4	4.04
104	1986	3	9.91
314	12	11	5.6
119	508	3	9.72
2796	103	3	12.37
615	1194	5	63.21
101	3693	3	10.71
441	106	11	37.17
557	101	9	14.48
173	559	4	29.21
1425	14	5	11.54
104	3408	4	21.26
13	118	14	33.17
113	775	5	21.62
114	1002	4	17.88
112	367	3	5.93
102	254	85	523.25
101	1508	4	8.1
595	113	6	25.22
257	1892	3	32.02
107	1492	3	10.38
102	403	6	8.12
107	1417	6	29.14
2040	111	4	23.15
139	751	4	26.02
141	117	8	9.54
1094	12	6	8.75
108	546	4	9.65
1408	101	6	16.44
163	1754	3	26.86
116	117	85	259.51
2281	12	3	5.16
104	892	3	5.04
246	363	3	21.19
105	179	10	7.47
454	101	12	22.03
3523	106	3	15.2
515	114	6	24.04
142	505	3	16.2
106	1013	5	17.12
131	507	6	38.99
108	4118	3	18.52
242	184	3	15.29
440	125	3	10.79
101	4331	3	12.21
101	2263	4	11.22
111	905	3	10.07
517	1432	6	79.84
107	2554	4	21.71
106	4780	3	17.97
127	351	3	10.62
104	450	7	14.34
102	1740	3	8.12
105	4505	3	16.6
635	12	8	8.09
2208	101	3	6.59
111	2292	8	66.63
2875	12	3	6.53
2088	2558	4	68.33
16	112	8	5.11
109	3776	3	18.75
113	1208	4	19.23
521	12	7	4.14
421	8	23	169.17
2513	12	5	15.57
122	8093	3	32.6
2237	101	5	16.65
253	101	24	43.25
101	1641	3	4.83
102	1089	4	9.19
103	112	50	4.8
1325	103	6	23.08
173	818	3	22.28
122	800	3	12.94
905	101	4	4.2
126	199	7	24.56
113	446	5	16.68
118	409	6	24.13
176	250	7	47.22
102	2186	5	22
1202	102	5	14.61
1363	107	3	9.66
193	114	8	18.71
12	563	32	125.49
2079	102	3	9.63
277	622	7	71.5
2850	104	3	12.65
111	1999	6	40.91
140	125	21	75.19
12	234	14	4.42
1608	104	6	26.23
12	159	44	37.1
1044	103	3	5.6
2872	108	5	34.11
107	1849	6	33.16
227	106	24	78.26
112	881	3	10.49
102	714	10	33.1
144	381	3	14.97
103	562	6	12.14
135	246	3	10.56
136	1413	3	21.98
107	976	3	7.52
114	1123	6	33.8
148	136	4	9.36
770	105	5	11.86
383	12	23	49.52
994	101	4	4.92
499	108	3	5.27
1035	107	4	12.88
101	2474	3	7.17
101	2414	4	12.09
1796	9	6	46.33
239	14	13	8.77
113	1499	5	29.57
2447	104	3	11.1
106	209	8	8.66
103	1169	5	15.55
136	220	8	41.17
106	260	37	174.43
154	329	5	30.43
175	125	12	46.38
203	240	3	16.24
12	1598	9	29.94
109	1194	7	36.59
8	755	6	32.97
168	103	17	19.57
597	130	3	14.96
12	1530	4	5.53
300	719	4	38.1
101	2641	5	19.27
107	2148	3	12.79
111	813	4	14.9
550	110	18	107.43
101	2489	3	7.84
1779	12	5	11.15
107	2282	6	37.55
703	130	7	49.65
847	12	6	6.07
117	115	82	235.71
119	1005	7	44.54
12	323	10	4.29
234	287	7	56.47
209	101	13	6.04
2133	106	4	18.66
101	5256	3	14.35
12	2950	8	43.85
115	6933	3	30.26
1899	102	3	8.57
121	1308	6	40.36
121	1129	8	56.56
102	749	4	6.38
840	111	3	9.66
1455	2238	3	44.33
238	122	5	13.94
308	107	13	40.6
106	1158	11	61.61
173	833	4	32.15
113	549	3	8.14
114	324	12	53.04
930	107	10	49.74
2950	14	3	8.49
547	129	6	37.11
105	3330	3	13.86
101	1862	3	5.61
213	102	16	25.72
1255	103	4	11.01
4555	101	3	12.21
118	458	4	13.6
118	406	5	18.3
12	7285	3	16.44
8	860	4	19.64
3054	101	3	8.63
110	216	13	38.45
942	101	6	11.23
111	858	3	9.66
1625	12	5	9.64
107	4523	4	28.96
21	58	8	17.09
9	13	6	7.47
106	568	4	7.36
103	1527	3	7.87
8	4199	4	37.67
322	113	5	13.32
224	142	5	22.44
102	1843	4	13.89
117	873	11	74.28
1703	14	6	18.86
101	2684	4	13.1
1991	104	3	9.91
111	556	13	70.94
117	1053	3	12.85
3418	14	5	22.84
106	2295	4	19.58
393	196	7	59.18
109	1964	3	13.71
1487	439	8	111.66
102	1254	6	20.5
2328	105	8	52.09
2969	12	8	43.85
4578	105	3	16.6
101	589	7	9.07
1445	101	3	4.17
479	112	7	28.47
115	1125	6	34.95
109	3290	3	17.53
1730	106	4	16.42
666	58	3	11.81
790	101	6	8.97
104	2268	4	16.57
353	101	9	8.43
102	356	5	4.33
112	264	11	40.3
2634	134	3	26.19
919	124	3	14.27
153	12	31	10
639	106	8	26.73
755	101	10	24.12
102	2853	4	18.59
2475	102	3	10.25
781	306	4	38.7
396	107	5	9.59
420	933	4	43.51
109	733	4	12.04
1721	102	5	19.06
111	1439	4	19.96
303	455	3	24.16
447	371	6	60.14
1856	14	5	14.45
529	113	3	8.01
243	161	11	79.03
518	107	4	7.82
113	2481	5	35.5
616	1962	3	38.11
751	102	9	28.31
607	125	6	33.31
1850	126	5	39.66
487	101	9	12.83
101	1472	3	4.17
373	719	3	28.29
101	1404	13	63.13
144	1048	5	40.37
605	101	19	64.21
254	300	3	19.95
115	235	4	6.77
102	1435	6	22.71
1208	1375	6	89.77
125	1607	7	57.72
155	483	3	17.77
647	103	4	6.11
101	201	17	13
2514	101	4	13.1
871	12	7	9.25
107	553	7	21.58
57	343	14	82.42
106	825	5	14.53
115	1516	3	14.98
509	103	4	4.78
120	130	15	28.97
223	12	20	13.09
251	138	3	10.8
1688	101	9	38.49
3198	12	7	38.37
1333	109	3	11.11
105	532	6	12.56
1460	14	4	7.47
309	786	8	90.74
104	620	7	17.71
106	2552	3	13.37
57	2790	3	22.09
123	1724	4	26.91
107	1566	5	23.61
12	4300	3	9.98
106	1666	6	30.41
1275	105	5	17.44
114	2638	3	18.3
108	468	11	45.48
292	129	7	36.17
1665	107	10	68.21
673	107	4	9.34
108	7429	3	26.77
108	1334	3	10.9
1411	14	3	4.06
117	868	5	24.77
1124	104	3	6.32
105	150	13	7.08
1636	107	4	16.85
325	129	18	133.75
12	1866	10	41.17
289	109	4	5.4
180	139	3	8.08
201	555	3	21.87
123	901	4	20.82
107	291	9	20.93
137	263	3	11.33
5870	12	4	21.92
2399	101	6	24.43
12	5583	4	21.92
1531	101	10	41.92
1117	4433	3	48.81
535	101	7	8.04
479	115	4	12.91
109	3221	3	17.53
113	1699	3	15.18
147	316	45	490.05
107	548	5	12.18
159	3108	3	31.11
128	2777	4	35.86
2036	12	11	53.55
2952	12	4	11.37
111	224	18	70.61
2109	9	3	19.28
107	2661	3	14.16
106	2573	3	13.37
104	669	14	58.46
5259	102	3	17.66
151	211	6	31.14
399	123	3	9.35
371	142	3	14.39
108	213	8	13.62
121	3414	3	22.44
413	107	11	38.74
1513	14	3	4.37
413	159	3	17.28
333	133	5	26.32
699	14	10	21.92
1623	14	3	4.71
112	465	4	11.71
102	185	30	69.89
125	151	7	15.29
103	1102	8	32.4
3745	103	3	14.54
106	1921	6	32.83
135	852	3	18.28
104	1379	3	7.45
104	1514	9	47.43
5115	12	3	12.08
1357	101	6	15.69
102	2413	3	10.25
507	12	7	3.96
4094	101	3	10.71
149	598	4	26.78
118	199	7	17.95
146	1553	4	34.59
104	3671	4	23.13
771	104	3	4.22
659	127	3	13.88
112	907	4	16.59
58	14	208	361.15
114	586	4	13.69
125	2040	3	20.15
594	611	3	30
102	8029	3	22.11
112	1850	8	61.16
107	882	4	11.39
5199	9	3	27.6
516	111	3	7.14
1041	102	3	5.09
1322	101	9	30.9
103	4020	3	14.54
117	112	105	323.95
4877	101	3	12.21
107	4185	3	18.77
171	460	5	36.62
104	564	18	79.73
145	795	7	58.21
1360	106	8	41.3
3208	106	3	15.2
101	2355	3	7.17
2596	12	3	5.79
118	1299	3	14.66
1337	5447	4	76.05
349	129	7	39.32
984	107	6	23.9
57	731	5	26.25
106	521	5	10.6
121	234	12	50.96
155	667	3	19.44
112	2045	3	16.03
122	830	5	27.18
103	125	28	4.81
102	871	4	7.48
114	196	26	122.06
125	1022	9	69.17
108	2249	4	21.44
159	3561	3	32.35
101	1679	4	9.16
104	1258	5	16.52
5174	1270	3	51.99
106	6201	3	24.63
130	488	5	28.38
102	2160	7	37.38
204	147	4	16.46
378	3463	6	92.24
108	982	8	40.45
1454	12	9	26.89
2128	101	4	11.22
3127	106	3	15.2
102	1040	9	35.35
828	619	18	275.49
101	1632	4	8.61
101	1844	4	9.78
4118	106	3	16.41
113	395	3	6.58
1099	760	5	65.02
285	14	11	8.87
118	540	4	14.7
102	2175	4	15.42
123	4016	3	24.39
118	436	11	59.38
414	109	3	4.7
104	1171	5	16
101	4258	5	31.27
316	14	20	40.19
957	102	3	4.68
3090	14	3	8.49
104	503	12	39.13
1811	105	10	63.6
143	121	5	4.57
101	869	6	10.02
434	12	10	8.66
102	1725	8	40.15
121	249	16	80.62
200	169	3	12.74
804	12	6	5.47
175	112	6	8.32
125	1947	4	29.56
5950	5655	3	64.07
