14	8458	23
2019	4990	19
655	3066	31
140	7652	15
4224	1962	2
2746	2412	13
22298	2738	18
3157	9785	9
298	6359	2
101	6156	5
111	7142	34
331	6523	8
124	1242	13
115	5573	21
539	6173	9
106	3995	26
12	4295	16
137	662	13
14	7747	29
12	5082	33
104	7904	4
318	5427	2
3968	2636	18
114	5188	15
113	4565	26
109	7577	4
606	8302	27
58	7536	19
2237	7610	14
7757	5313	2
12	3584	21
1366	3175	4
105	4138	19
106	3546	12
149	7600	0
583	2202	6
110	406	18
108	5496	13
7762	9357	11
103	2184	18
12	4742	6
103	7656	4
469	4237	10
285	6171	26
230	1137	1
103	2639	18
106	6495	6
101	4686	10
516	21	5
1428	8862	4
102	1376	25
104	8394	4
14	2851	11
394	8334	6
2237	1937	21
106	6907	12
1055	2985	2
21558	5431	22
58	4348	30
9249	9389	12
14	3605	36
105	2561	8
25376	9133	20
1988	3533	3
20039	2704	22
381	4294	15
1890	2549	3
2543	8707	0
878	7048	1
669	8628	2
456	8696	21
129	726	39
23671	6225	25
128	9382	20
287	2684	33
12	6030	16
103	9930	18
8872	9674	36
124	5585	7
3524	9412	7
2207	4444	2
179	2306	16
123	3926	22
139	1140	11
113	1361	4
537	9370	8
14	5468	33
101	4110	8
103	9355	4
12	909	12
137	5021	7
225	9529	5
25706	2857	13
120	7013	3
111	2069	5
109	1971	11
160	5530	2
101	8528	40
114	641	7
7071	2179	13
14	5120	6
111	4223	8
2469	8577	8
790	6608	27
436	7105	2
4917	9098	29
15797	1749	3
102	9612	8
190	8798	24
339	4673	12
106	2481	16
103	6817	4
1271	4581	2
101	1163	2
6924	9590	7
114	7809	2
102	397	19
107	1338	17
241	9878	8
29276	8692	10
4040	4879	4
1312	1482	5
679	9528	14
101	2597	19
115	7018	16
1288	9828	6
139	6101	15
863	7796	26
12	2169	40
113	6687	7
8578	5850	28
9213	5966	0
4792	5132	31
7360	9866	14
553	3221	31
228	831	14
2672	3277	13
1589	9909	19
107	6898	4
3810	8127	22
109	1438	7
12	6737	42
11789	5304	14
3198	8527	16
12	2689	5
121	6018	24
21809	4685	30
57	21	7
106	5110	17
110	9596	17
12	4553	20
101	5128	26
1043	306	15
101	586	16
362	1058	0
121	6792	3
115	8640	20
108	3677	18
12	8937	15
103	5037	13
12	8161	19
690	9345	1
14	2261	34
105	6787	4
6703	9545	0
231	1777	19
2640	6052	36
131	2934	36
6660	3430	4
16	2538	15
101	5483	16
162	5036	6
103	3434	8
3419	142	26
8907	4636	0
279	7570	21
13452	7666	6
28690	7645	13
220	8585	8
125	6510	24
5467	2249	12
795	6841	1
102	3754	4
207	6610	11
21265	2157	19
23465	7014	5
12	8973	7
136	5789	13
106	5886	7
177	3893	0
1087	8393	11
496	8314	1
26226	1405	28
123	1848	1
14	6148	25
14	9484	5
120	4426	2
517	6620	18
559	2505	6
199	6510	7
1971	6376	11
1477	3872	22
10928	6803	30
105	5164	1
119	685	0
514	4666	8
1424	4821	22
1274	9410	0
256	3097	14
238	1960	3
107	8534	4
165	8040	9
114	6209	4
807	4401	14
1301	697	3
14	6503	19
217	9550	30
477	1251	13
507	6826	1
101	2766	11
226	4440	2
128	3109	6
11530	9658	2
119	106	0
2449	9637	6
360	7872	3
112	5332	4
9035	3286	16
547	3914	6
1137	3226	9
148	8761	26
12	1647	22
121	449	6
193	9082	0
103	3565	10
115	2124	22
106	5111	5
112	5781	18
22873	2855	35
4730	5096	30
105	8075	18
1905	2610	9
1430	8818	6
380	9230	11
1658	586	8
12	1900	7
2477	2006	5
14	8419	10
8438	490	6
455	4785	29
30263	3945	9
2274	3584	23
252	7150	10
18202	6542	12
201	2252	14
412	8605	13
4752	1672	1
3392	4630	8
108	8888	9
182	3941	18
362	3493	10
57	4927	0
3176	1109	3
10202	6276	5
513	9239	12
2090	2494	6
109	3031	15
9501	8890	0
14	3297	8
21310	2981	9
116	9036	7
219	1291	12
12	3374	8
12	6019	5
3606	9351	2
239	8385	3
278	2420	3
1661	5650	8
1476	8139	9
13112	289	3
478	141	24
2768	230	44
114	4837	6
150	636	8
9	342	11
1166	8469	19
139	8312	5
19883	6584	20
14	8085	45
108	7891	31
105	2573	9
10694	9929	29
121	9285	26
248	1791	29
1080	8720	3
24093	49	19
351	816	21
1914	6474	16
102	6158	3
102	675	14
102	4911	6
3110	2656	18
7840	5578	4
258	9659	13
102	9005	1
102	9443	3
16347	4549	11
6304	259	9
102	6635	31
696	7417	9
15124	4737	18
101	9322	6
9846	7595	17
469	1831	9
500	532	4
2822	8917	6
1219	2185	8
105	9516	3
7328	3873	6
436	9703	3
214	13	8
2816	7654	11
1454	9095	28
4487	3133	25
894	9345	28
107	1109	26
484	8983	26
103	6543	25
12	3950	10
11609	8404	22
12	5571	7
8995	4943	0
3015	267	19
449	2563	26
4615	9886	18
103	2756	17
9	1255	38
1455	1216	29
103	3311	15
5389	649	7
561	2399	40
1391	5237	8
14	7350	37
137	1777	16
109	5364	2
11506	9674	31
2	8370	5
280	4829	5
581	6944	10
14	4320	25
27371	700	23
101	264	23
136	1904	10
1011	9456	22
7628	1794	27
12	4072	28
677	1436	32
4385	2148	30
288	8324	1
128	6026	14
219	3337	1
114	9646	1
942	7668	29
14	7758	8
1897	9452	10
21561	2649	19
388	2768	8
15717	6955	14
2807	5531	1
12	4996	3
12	6309	6
108	1043	28
11761	9575	9
101	4206	19
3750	3887	12
256	1047	2
1934	7545	11
7678	6396	10
19823	1759	12
104	9409	3
241	9840	5
111	8146	8
4094	1316	11
3752	5095	5
3266	897	8
244	2207	27
178	6958	15
1388	1125	0
458	537	13
8519	1786	10
828	9694	9
118	7301	0
111	1755	15
231	5558	26
272	2448	8
102	8868	7
104	7809	11
118	7746	0
14	8911	18
113	2038	31
102	8291	7
2598	805	7
14	9473	16
12	3681	26
106	4413	16
7746	8213	8
14	3863	33
1196	1265	8
847	3075	4
151	9659	4
10658	9727	16
9	9305	20
4735	899	12
14	229	23
102	9708	19
304	8293	10
3017	431	5
13797	373	10
2105	7122	14
198	2414	0
164	2029	1
127	6344	11
114	5569	8
12076	5991	3
3225	3885	10
2124	8626	9
107	8182	19
14	3658	18
129	3523	8
101	3183	2
399	6814	28
14	9106	33
774	6240	34
411	9819	19
4383	8349	11
109	2554	3
102	8739	5
10543	6200	13
268	1345	1
2066	6681	5
3695	8577	4
1305	5564	13
1363	6480	37
216	7319	34
101	4043	8
5803	4949	8
408	3991	12
12	8512	16
19138	6658	6
108	2618	15
17298	5465	4
101	3305	20
119	102	1
27732	2657	4
12	3843	4
27421	7930	11
442	4889	0
315	3767	2
101	6049	5
23519	6989	18
5340	2439	29
243	7864	3
111	7374	45
117	139	2
288	3754	27
101	1417	7
105	8847	15
2009	2848	10
14752	5967	7
1057	3145	1
232	53	8
1266	9822	22
101	9223	8
12	7374	26
2461	1045	18
253	7235	1
457	4529	1
116	843	14
4345	5250	3
102	5260	10
102	1280	2
1378	8957	7
102	9579	17
132	6307	41
29056	837	8
25839	3770	21
9099	8431	10
866	8406	3
4362	1067	6
9436	8675	17
12300	344	20
254	713	4
959	4322	10
579	5351	3
4275	4738	2
14	430	15
176	6229	1
613	7164	1
103	870	28
124	9791	3
108	1013	12
101	6786	24
110	1906	7
819	4525	5
110	4400	13
114	8106	1
105	7347	36
109	5751	10
245	2687	26
104	4800	8
1269	2200	14
14223	247	21
320	3708	35
7117	6758	8
14	8358	22
9	3899	16
19327	9721	17
543	2401	16
4750	2015	32
3513	2244	2
438	4775	2
208	2655	0
12	5952	15
112	2736	16
105	9227	1
3675	8738	0
101	4066	14
105	2410	9
22925	2904	4
5446	9838	6
1038	1646	1
106	4948	20
114	5059	16
9969	7635	17
24582	8180	14
103	6477	7
103	992	10
112	565	31
24744	9787	6
12	6155	2
17252	5058	0
102	608	4
185	9728	6
108	6088	41
23335	6670	1
2527	5225	23
989	3431	20
102	9198	11
783	5631	4
101	745	1
105	5128	18
141	5453	15
101	3590	6
103	2169	32
111	9659	6
4733	513	12
225	950	3
29710	1016	13
104	5513	8
117	897	12
103	9284	15
22726	7117	10
1	305	11
108	1212	12
110	2037	5
12	8908	8
935	3252	12
27264	3365	8
3485	6046	16
106	6709	19
317	9627	28
1644	6182	3
101	906	11
110	9404	10
105	6241	3
112	3100	12
183	4768	5
114	7658	3
3358	8929	35
985	1926	2
123	1499	18
526	1866	16
29045	7447	7
23499	1421	12
785	1211	0
112	1177	3
101	3364	26
103	6191	25
230	9747	13
4201	2730	1
342	1703	7
104	6149	5
101	2643	35
27160	5101	10
122	5471	5
111	7710	18
114	9030	21
266	5034	0
106	1850	6
12	1285	3
9949	7148	30
630	8084	6
14	7783	14
14	4075	6
2115	7656	3
188	8094	0
113	3218	6
14	4973	21
270	7591	8
215	4933	26
151	9818	18
1817	9424	20
2654	1282	7
877	6990	2
688	6251	6
1251	2801	11
606	9198	2
14555	7553	18
3255	6208	29
169	9070	25
11474	8234	8
16655	8794	11
104	1263	12
10556	5922	14
109	9752	3
10157	5585	1
129	11	13
14	5497	38
6020	1848	20
1594	2751	5
130	6275	16
58	8511	22
113	6642	16
2190	8044	11
365	1800	8
3155	8119	2
1938	4023	12
154	2097	9
113	1396	3
101	515	13
4624	1408	8
151	1719	23
101	5185	7
469	8526	2
27294	4350	3
105	9477	5
103	4294	12
610	5624	1
327	8793	22
9	5949	7
2982	9935	6
120	7311	18
3463	180	11
14	7904	12
443	9724	0
153	8861	4
1604	8708	2
497	4253	17
14	4623	11
222	3374	0
777	743	5
106	5681	12
25147	6898	31
106	9779	11
346	5262	12
22	5222	12
12777	1047	7
2197	5283	10
811	4735	0
648	5125	4
114	6729	15
107	6842	13
2556	7118	14
103	3137	11
1328	7853	0
12	6816	24
1212	2193	19
134	6736	2
5112	8529	12
103	8480	3
398	967	1
57	3701	9
12	8105	26
105	1960	2
3843	348	3
101	7235	10
117	9095	17
1302	7510	2
6758	5128	29
4892	2835	17
144	7878	27
6648	3748	15
101	6185	2
6208	6399	4
2154	4989	17
12	8416	16
308	6724	5
16109	3313	26
103	461	6
711	7358	26
24147	1267	36
1001	1092	1
14	161	31
862	5961	6
102	8046	5
123	2527	13
9	4818	8
137	20	17
29723	417	8
856	5350	2
133	7217	27
101	610	2
108	5663	13
17228	2563	31
1144	6260	35
5582	7577	14
121	2761	5
101	5573	20
12	3431	21
105	9345	22
102	3488	10
14	3852	31
168	4048	41
14	1069	26
781	1514	5
643	2802	1
10364	3612	16
259	9623	2
4015	8496	11
324	7457	8
117	6567	2
346	6145	16
12	6500	9
12	8320	11
2552	2881	32
17285	7382	15
101	3595	19
2995	3332	3
103	7374	18
2417	7501	13
514	5110	18
116	7819	16
4107	3298	9
687	7172	7
101	7622	13
101	9984	19
101	2948	7
683	7932	29
106	1883	9
101	7149	19
19185	2836	8
907	5966	3
103	5362	38
21579	7006	25
102	6027	17
3286	4531	2
210	4588	6
14	2465	23
1353	7504	19
14806	8943	25
147	3539	6
14	9785	38
106	2548	12
105	3753	30
1780	7254	30
11823	4762	6
30190	8100	28
2	8478	4
243	8531	12
7838	7211	6
113	2429	9
102	620	5
109	9562	4
111	1949	2
17725	4208	17
103	8043	12
12	8997	21
8	7902	11
101	2656	15
103	2252	26
112	989	22
2567	7955	4
110	7039	23
158	8346	1
107	1178	17
12	2355	36
4019	7690	13
1908	4063	8
133	1114	2
28590	860	5
107	9782	2
190	2098	24
956	9663	6
3451	9889	20
228	8508	13
155	3514	0
257	1110	3
1298	3093	28
828	8757	12
585	4056	0
3563	8295	3
461	763	21
14	4718	4
1385	1378	4
3024	2304	41
10819	5937	18
114	6249	22
1075	5380	7
12	2316	9
3474	1704	6
2172	3259	9
