6494	1
1870	2
7705	3
4763	4
3369	5
5804	6
7741	7
4830	8
8837	9
5347	10
7802	11
7668	12
2854	13
1639	14
482	15
5313	16
4287	17
7065	18
2126	19
7628	20
5863	21
5114	22
11	23
4303	24
2911	25
5740	26
1501	27
5793	28
267	29
9091	30
1029	31
2539	32
1751	33
3598	34
1810	35
1118	36
58	37
6330	38
5474	39
7561	40
4381	41
9050	42
1457	43
4781	44
7766	45
1096	46
6154	47
8427	48
4245	49
474	50
753	51
8909	52
693	53
505	54
1032	55
9101	56
6555	57
7865	58
6220	59
1167	60
4198	61
3046	62
1211	63
4703	64
5056	65
3470	66
7621	67
7926	68
1340	69
4497	70
1416	71
1127	72
6776	73
8782	74
3412	75
1345	76
6088	77
4280	78
493	79
10	80
671	81
8294	82
7172	83
8883	84
8234	85
1724	86
5037	87
9047	88
5831	89
7391	90
1963	91
5809	92
4214	93
2551	94
2023	95
1698	96
4162	97
1132	98
6076	99
7155	100
6978	101
3935	102
3548	103
5280	104
8279	105
2767	106
1596	107
5200	108
7588	109
1149	110
5619	111
4765	112
8443	113
5485	114
3835	115
2615	116
24	117
3067	118
4336	119
2585	120
468	121
1180	122
8648	123
450	124
948	125
908	126
187	127
5460	128
1195	129
777	130
6788	131
3606	132
3853	133
4392	134
1523	135
8868	136
4444	137
6197	138
2086	139
7566	140
4902	141
5759	142
3926	143
8122	144
5956	145
5855	146
3393	147
4686	148
2290	149
7826	150
2282	151
3607	152
5260	153
4255	154
3374	155
3102	156
596	157
6563	158
7271	159
7111	160
5320	161
5618	162
1973	163
5161	164
4750	165
5274	166
8976	167
537	168
3903	169
768	170
5478	171
5787	172
1982	173
3016	174
3320	175
9168	176
1237	177
5839	178
471	179
341	180
5864	181
6358	182
282	183
188	184
2268	185
3856	186
124	187
862	188
5799	189
3513	190
8121	191
6244	192
2006	193
3401	194
8598	195
606	196
1833	197
3404	198
115	199
9111	200
117	201
8174	202
311	203
4453	204
6988	205
3324	206
4993	207
1924	208
555	209
4028	210
1394	211
1805	212
7089	213
2372	214
3092	215
2204	216
1165	217
2562	218
6422	219
9038	220
3939	221
1327	222
2973	223
6931	224
5622	225
9017	226
7927	227
4281	228
2102	229
951	230
1520	231
25	232
5895	233
742	234
3764	235
764	236
5451	237
9208	238
5827	239
4892	240
344	241
5353	242
8594	243
3987	244
7409	245
2610	246
362	247
5950	248
4288	249
1168	250
395	251
190	252
244	253
4007	254
7318	255
591	256
4471	257
2124	258
9170	259
6559	260
7316	261
4309	262
648	263
961	264
6609	265
167	266
227	267
6304	268
7949	269
3701	270
7923	271
3918	272
3494	273
6042	274
5133	275
2661	276
6195	277
223	278
5953	279
4762	280
8322	281
460	282
204	283
9022	284
5731	285
420	286
1178	287
585	288
72	289
7608	290
206	291
448	292
6356	293
2140	294
4456	295
2981	296
8066	297
8177	298
6500	299
567	300
403	301
6142	302
1446	303
2460	304
3372	305
4182	306
4393	307
5156	308
2874	309
1561	310
5290	311
5318	312
9043	313
874	314
3615	315
9209	316
7230	317
3179	318
1417	319
2082	320
6641	321
3498	322
4935	323
4418	324
8068	325
480	326
8521	327
7674	328
7906	329
6365	330
4690	331
9146	332
4370	333
3018	334
7050	335
8676	336
3034	337
2078	338
2318	339
200	340
1885	341
6254	342
2594	343
1270	344
7419	345
5479	346
4092	347
4542	348
2787	349
3307	350
8880	351
7124	352
624	353
7703	354
8258	355
4367	356
2278	357
511	358
3219	359
6581	360
1906	361
452	362
9207	363
166	364
1592	365
7371	366
557	367
3001	368
1577	369
531	370
8024	371
3495	372
449	373
590	374
1423	375
579	376
6246	377
476	378
8218	379
4323	380
3298	381
6945	382
6538	383
2426	384
2491	385
158	386
7407	387
7881	388
4346	389
885	390
1260	391
3155	392
579	393
280	394
5824	395
37	396
5724	397
3616	398
5544	399
927	400
8036	401
7877	402
1747	403
6228	404
2835	405
8356	406
6346	407
4562	408
5999	409
7662	410
1931	411
2660	412
5326	413
8506	414
