241	843	3	12.37
1590	119	4	9.65
355	776	3	14.75
8	9	536	3590.52
1629	124	4	11.78
142	150	14	11.98
104	4556	5	12.77
284	418	3	10.64
110	4271	5	23.19
1696	1340	3	27.92
105	4762	3	7.11
1316	118	10	43.44
207	1896	3	15.35
101	6444	3	7.79
108	3861	3	7.31
131	253	7	7.67
101	286	36	23.73
1536	3236	3	32.86
104	6794	3	7.66
180	419	4	9.77
6626	6427	3	54.67
3798	4895	3	43.44
260	252	9	35.52
365	460	6	33.29
12	2171	9	10.74
1568	13	3	8.75
8095	101	3	7.79
110	853	7	9.26
246	230	5	11.88
146	612	4	8.53
102	5966	4	10.38
588	169	3	6.74
1617	153	3	10.52
882	115	14	51.9
426	125	7	12.43
260	1523	6	42.99
8809	1029	3	38.83
104	8071	3	7.66
103	2204	6	8.09
293	414	4	15.27
177	310	4	6.98
116	404	8	7.59
8	5865	3	12.82
192	127	20	33.65
441	106	12	11.86
4333	539	3	28.24
557	101	16	9.95
1286	1440	13	186.98
125	8695	3	20.05
501	226	4	13.82
658	664	3	17.83
103	7131	3	7.92
2531	12	8	9.54
108	8795	3	13.6
116	2764	3	7.46
1421	12	13	15.52
846	135	6	17.93
1930	965	3	25.9
818	102	11	6.76
129	4556	3	14.08
8489	104	3	7.66
274	362	3	8.75
102	152	83	18.5
101	1505	8	6.63
1086	104	17	43.48
1552	124	5	17.31
252	928	5	27.56
3009	9	3	7.98
289	407	4	14.71
8642	102	3	7.78
103	662	13	7.17
254	3859	4	39.93
542	12	25	7.42
2633	119	3	8.01
154	140	15	12.68
458	159	4	8.21
958	3150	3	28.55
21	1034	5	10.4
112	218	95	443.68
503	850	6	44.29
16	742	7	11.31
1048	111	6	7.95
112	175	22	7.95
16	818	6	8.49
177	490	3	6.67
104	1862	10	25.56
103	2393	6	8.09
4406	134	3	14.46
114	1452	6	13.26
225	1302	3	14.28
1128	379	7	57.93
1073	340	3	16.38
334	501	4	18.45
105	7646	3	11.27
606	4449	4	42.32
102	2765	6	10.46
101	5972	4	10.38
134	5048	3	16.63
1826	1421	10	137.4
158	691	3	7.22
139	2031	3	9.72
109	8244	3	13.63
8727	101	3	7.79
117	465	11	22.44
180	242	7	15.36
604	176	3	7.3
654	1886	3	23.89
5536	5713	4	70.59
845	101	20	51.99
225	481	3	8.54
220	1011	3	12.03
127	251	10	12.83
339	304	3	8.9
329	520	3	12.07
156	1175	3	9.24
490	21	6	7.23
5560	141	3	17.55
1372	101	8	6.63
111	571	10	12.84
223	572	10	94.43
403	143	5	8.04
867	184	10	87.16
535	269	3	10.73
361	405	4	16.97
12	633	23	13.66
8	364	8	7.84
1718	3904	5	70.85
260	4937	3	25.16
13	785	6	14.15
3809	16	3	8.92
101	482	17	7.85
191	109	33	26.03
104	8580	3	7.66
878	9	7	16.27
761	8578	3	36.86
101	6549	3	7.79
111	4934	3	9.57
152	2572	3	14.09
134	1413	9	47.57
528	231	3	9.14
101	438	18	8.32
121	1063	6	16.93
101	2336	6	7.85
115	588	12	27.7
6035	104	4	10.22
9	1118	4	6.67
301	856	3	14.34
146	493	4	7.3
540	175	4	11.77
117	904	5	8.48
3320	12	6	7.16
110	12	631	35.64
260	915	3	13.63
260	967	3	13.63
4066	113	3	8
8	2158	4	11.16
126	351	6	7.16
351	265	10	52.06
5713	2839	4	61.03
368	444	7	41.22
101	7211	3	7.79
928	283	4	21.16
237	1701	3	16.1
670	252	4	17.35
362	304	3	9.38
131	1018	4	10.97
1944	134	4	15.01
2365	966	3	27.88
362	110	11	8.02
4604	106	3	7.04
16	1579	10	40.67
884	192	3	9.96
6814	103	3	7.92
1332	101	10	13.83
3333	5138	4	62.95
1518	287	5	34.7
117	2193	3	6.79
113	1357	5	7.4
109	5874	3	9.35
4469	562	3	28.24
12	125	230	14.27
2588	108	5	12.74
106	6610	3	13.31
1421	1826	10	137.4
676	185	14	88.44
178	176	14	35.24
4592	3283	3	39.62
3168	101	5	8.21
252	101	33	9.62
2315	3788	3	46.35
108	2272	5	11.18
101	7906	3	7.79
16	308	13	13.13
